#1	
double data(8760,2) #comment	
19537200	280.15
19540800	280.15
19544400	280.15
19548000	280.15
19551600	280.15
19555200	280.15
19558800	280.15
19562400	280.15
19566000	280.15
19569600	280.15
19573200	280.15
19576800	280.15
19580400	280.15
19584000	280.15
19587600	280.15
19591200	280.15
19594800	280.15
19598400	280.15
19602000	280.15
19605600	280.15
19609200	280.15
19612800	280.15
19616400	280.15
19620000	280.15
19623600	280.15
19627200	280.15
19630800	280.15
19634400	280.15
19638000	280.15
19641600	280.15
19645200	280.15
19648800	280.15
19652400	280.15
19656000	280.15
19659600	280.15
19663200	280.15
19666800	280.15
19670400	280.15
19674000	280.15
19677600	280.15
19681200	280.15
19684800	280.15
19688400	280.15
19692000	280.15
19695600	280.15
19699200	280.15
19702800	280.15
19706400	280.15
19710000	280.15
19713600	280.15
19717200	280.15
19720800	280.15
19724400	280.15
19728000	280.15
19731600	280.15
19735200	280.15
19738800	280.15
19742400	280.15
19746000	280.15
19749600	280.15
19753200	280.15
19756800	280.15
19760400	280.15
19764000	280.15
19767600	280.15
19771200	280.15
19774800	280.15
19778400	280.15
19782000	280.15
19785600	280.15
19789200	280.15
19792800	280.15
19796400	280.15
19800000	280.15
19803600	280.15
19807200	280.15
19810800	280.15
19814400	280.15
19818000	280.15
19821600	280.15
19825200	280.15
19828800	280.15
19832400	280.15
19836000	280.15
19839600	280.15
19843200	280.15
19846800	280.15
19850400	280.15
19854000	280.15
19857600	280.15
19861200	280.15
19864800	280.15
19868400	280.15
19872000	280.15
19875600	280.15
19879200	280.15
19882800	280.15
19886400	280.15
19890000	280.15
19893600	280.15
19897200	280.15
19900800	280.15
19904400	280.15
19908000	280.15
19911600	280.15
19915200	280.15
19918800	280.15
19922400	280.15
19926000	280.15
19929600	280.15
19933200	280.15
19936800	280.15
19940400	280.15
19944000	280.15
19947600	280.15
19951200	280.15
19954800	280.15
19958400	292.15
19962000	292.15
19965600	292.15
19969200	292.15
19972800	292.15
19976400	292.15
19980000	292.15
19983600	292.15
19987200	292.15
19990800	292.15
19994400	289.15
19998000	289.15
20001600	289.15
20005200	289.15
20008800	289.15
20012400	289.15
20016000	289.15
20019600	289.15
20023200	292.15
20026800	292.15
20030400	292.15
20034000	292.15
20037600	292.15
20041200	292.15
20044800	292.15
20048400	292.15
20052000	292.15
20055600	292.15
20059200	292.15
20062800	292.15
20066400	292.15
20070000	292.15
20073600	292.15
20077200	292.15
20080800	289.15
20084400	289.15
20088000	289.15
20091600	289.15
20095200	289.15
20098800	289.15
20102400	289.15
20106000	289.15
20109600	292.15
20113200	292.15
20116800	292.15
20120400	292.15
20124000	292.15
20127600	292.15
20131200	292.15
20134800	292.15
20138400	292.15
20142000	292.15
20145600	292.15
20149200	292.15
20152800	292.15
20156400	292.15
20160000	292.15
20163600	292.15
20167200	289.15
20170800	289.15
20174400	289.15
20178000	289.15
20181600	292.15
20185200	292.15
20188800	292.15
20192400	292.15
20196000	292.15
20199600	292.15
20203200	292.15
20206800	292.15
20210400	292.15
20214000	292.15
20217600	292.15
20221200	292.15
20224800	292.15
20228400	292.15
20232000	292.15
20235600	292.15
20239200	292.15
20242800	292.15
20246400	292.15
20250000	292.15
20253600	289.15
20257200	289.15
20260800	289.15
20264400	289.15
20268000	289.15
20271600	289.15
20275200	289.15
20278800	289.15
20282400	292.15
20286000	292.15
20289600	292.15
20293200	292.15
20296800	292.15
20300400	292.15
20304000	292.15
20307600	292.15
20311200	292.15
20314800	292.15
20318400	292.15
20322000	292.15
20325600	292.15
20329200	292.15
20332800	292.15
20336400	292.15
20340000	289.15
20343600	289.15
20347200	289.15
20350800	289.15
20354400	289.15
20358000	289.15
20361600	289.15
20365200	289.15
20368800	292.15
20372400	292.15
20376000	292.15
20379600	292.15
20383200	292.15
20386800	292.15
20390400	292.15
20394000	292.15
20397600	292.15
20401200	292.15
20404800	292.15
20408400	292.15
20412000	292.15
20415600	292.15
20419200	292.15
20422800	292.15
20426400	292.15
20430000	292.15
20433600	292.15
20437200	292.15
20440800	292.15
20444400	292.15
20448000	292.15
20451600	292.15
20455200	292.15
20458800	292.15
20462400	292.15
20466000	292.15
20469600	292.15
20473200	292.15
20476800	292.15
20480400	292.15
20484000	292.15
20487600	292.15
20491200	292.15
20494800	292.15
20498400	292.15
20502000	292.15
20505600	292.15
20509200	292.15
20512800	292.15
20516400	292.15
20520000	292.15
20523600	292.15
20527200	292.15
20530800	292.15
20534400	292.15
20538000	292.15
20541600	292.15
20545200	292.15
20548800	292.15
20552400	292.15
20556000	292.15
20559600	292.15
20563200	292.15
20566800	292.15
20570400	292.15
20574000	292.15
20577600	292.15
20581200	292.15
20584800	292.15
20588400	292.15
20592000	292.15
20595600	292.15
20599200	289.15
20602800	289.15
20606400	289.15
20610000	289.15
20613600	289.15
20617200	289.15
20620800	289.15
20624400	289.15
20628000	292.15
20631600	292.15
20635200	292.15
20638800	292.15
20642400	292.15
20646000	292.15
20649600	292.15
20653200	292.15
20656800	292.15
20660400	292.15
20664000	292.15
20667600	292.15
20671200	292.15
20674800	292.15
20678400	292.15
20682000	292.15
20685600	289.15
20689200	289.15
20692800	289.15
20696400	289.15
20700000	289.15
20703600	289.15
20707200	289.15
20710800	289.15
20714400	292.15
20718000	292.15
20721600	292.15
20725200	292.15
20728800	292.15
20732400	292.15
20736000	292.15
20739600	292.15
20743200	292.15
20746800	292.15
20750400	292.15
20754000	292.15
20757600	292.15
20761200	292.15
20764800	292.15
20768400	292.15
20772000	289.15
20775600	289.15
20779200	289.15
20782800	289.15
20786400	292.15
20790000	292.15
20793600	292.15
20797200	292.15
20800800	292.15
20804400	292.15
20808000	292.15
20811600	292.15
20815200	292.15
20818800	292.15
20822400	292.15
20826000	292.15
20829600	292.15
20833200	292.15
20836800	292.15
20840400	292.15
20844000	292.15
20847600	292.15
20851200	292.15
20854800	292.15
20858400	289.15
20862000	289.15
20865600	289.15
20869200	289.15
20872800	289.15
20876400	289.15
20880000	289.15
20883600	289.15
20887200	292.15
20890800	292.15
20894400	292.15
20898000	292.15
20901600	292.15
20905200	292.15
20908800	292.15
20912400	292.15
20916000	292.15
20919600	292.15
20923200	292.15
20926800	292.15
20930400	292.15
20934000	292.15
20937600	292.15
20941200	292.15
20944800	289.15
20948400	289.15
20952000	289.15
20955600	289.15
20959200	289.15
20962800	289.15
20966400	289.15
20970000	289.15
20973600	292.15
20977200	292.15
20980800	292.15
20984400	292.15
20988000	292.15
20991600	292.15
20995200	292.15
20998800	292.15
21002400	292.15
21006000	292.15
21009600	292.15
21013200	292.15
21016800	292.15
21020400	292.15
21024000	292.15
21027600	292.15
21031200	292.15
21034800	292.15
21038400	292.15
21042000	292.15
21045600	292.15
21049200	292.15
21052800	292.15
21056400	292.15
21060000	292.15
21063600	292.15
21067200	292.15
21070800	292.15
21074400	292.15
21078000	292.15
21081600	292.15
21085200	292.15
21088800	292.15
21092400	292.15
21096000	292.15
21099600	292.15
21103200	292.15
21106800	292.15
21110400	292.15
21114000	292.15
21117600	292.15
21121200	292.15
21124800	292.15
21128400	292.15
21132000	292.15
21135600	292.15
21139200	292.15
21142800	292.15
21146400	292.15
21150000	292.15
21153600	292.15
21157200	292.15
21160800	292.15
21164400	292.15
21168000	292.15
21171600	292.15
21175200	292.15
21178800	292.15
21182400	292.15
21186000	292.15
21189600	292.15
21193200	292.15
21196800	292.15
21200400	292.15
21204000	289.15
21207600	289.15
21211200	289.15
21214800	289.15
21218400	289.15
21222000	289.15
21225600	289.15
21229200	289.15
21232800	292.15
21236400	292.15
21240000	292.15
21243600	292.15
21247200	292.15
21250800	292.15
21254400	292.15
21258000	292.15
21261600	292.15
21265200	292.15
21268800	292.15
21272400	292.15
21276000	292.15
21279600	292.15
21283200	292.15
21286800	292.15
21290400	289.15
21294000	289.15
21297600	289.15
21301200	289.15
21304800	289.15
21308400	289.15
21312000	289.15
21315600	289.15
21319200	292.15
21322800	292.15
21326400	292.15
21330000	292.15
21333600	292.15
21337200	292.15
21340800	292.15
21344400	292.15
21348000	292.15
21351600	292.15
21355200	292.15
21358800	292.15
21362400	292.15
21366000	292.15
21369600	292.15
21373200	292.15
21376800	289.15
21380400	289.15
21384000	289.15
21387600	289.15
21391200	292.15
21394800	292.15
21398400	292.15
21402000	292.15
21405600	292.15
21409200	292.15
21412800	292.15
21416400	292.15
21420000	292.15
21423600	292.15
21427200	292.15
21430800	292.15
21434400	292.15
21438000	292.15
21441600	292.15
21445200	292.15
21448800	292.15
21452400	292.15
21456000	292.15
21459600	292.15
21463200	289.15
21466800	289.15
21470400	289.15
21474000	289.15
21477600	289.15
21481200	289.15
21484800	289.15
21488400	289.15
21492000	292.15
21495600	292.15
21499200	292.15
21502800	292.15
21506400	292.15
21510000	292.15
21513600	292.15
21517200	292.15
21520800	292.15
21524400	292.15
21528000	292.15
21531600	292.15
21535200	292.15
21538800	292.15
21542400	292.15
21546000	292.15
21549600	289.15
21553200	289.15
21556800	289.15
21560400	289.15
21564000	289.15
21567600	289.15
21571200	289.15
21574800	289.15
21578400	292.15
21582000	292.15
21585600	292.15
21589200	292.15
21592800	292.15
21596400	292.15
21600000	292.15
21603600	292.15
21607200	292.15
21610800	292.15
21614400	292.15
21618000	292.15
21621600	292.15
21625200	292.15
21628800	292.15
21632400	292.15
21636000	292.15
21639600	292.15
21643200	292.15
21646800	292.15
21650400	292.15
21654000	292.15
21657600	292.15
21661200	292.15
21664800	292.15
21668400	292.15
21672000	292.15
21675600	292.15
21679200	292.15
21682800	292.15
21686400	292.15
21690000	292.15
21693600	292.15
21697200	292.15
21700800	292.15
21704400	292.15
21708000	292.15
21711600	292.15
21715200	292.15
21718800	292.15
21722400	292.15
21726000	292.15
21729600	292.15
21733200	292.15
21736800	292.15
21740400	292.15
21744000	292.15
21747600	292.15
21751200	292.15
21754800	292.15
21758400	292.15
21762000	292.15
21765600	292.15
21769200	292.15
21772800	292.15
21776400	292.15
21780000	292.15
21783600	292.15
21787200	292.15
21790800	292.15
21794400	292.15
21798000	292.15
21801600	292.15
21805200	292.15
21808800	289.15
21812400	289.15
21816000	289.15
21819600	289.15
21823200	289.15
21826800	289.15
21830400	289.15
21834000	289.15
21837600	292.15
21841200	292.15
21844800	292.15
21848400	292.15
21852000	292.15
21855600	292.15
21859200	292.15
21862800	292.15
21866400	292.15
21870000	292.15
21873600	292.15
21877200	292.15
21880800	292.15
21884400	292.15
21888000	292.15
21891600	292.15
21895200	289.15
21898800	289.15
21902400	289.15
21906000	289.15
21909600	289.15
21913200	289.15
21916800	289.15
21920400	289.15
21924000	292.15
21927600	292.15
21931200	292.15
21934800	292.15
21938400	292.15
21942000	292.15
21945600	292.15
21949200	292.15
21952800	292.15
21956400	292.15
21960000	292.15
21963600	292.15
21967200	292.15
21970800	292.15
21974400	292.15
21978000	292.15
21981600	289.15
21985200	289.15
21988800	289.15
21992400	289.15
21996000	292.15
21999600	292.15
22003200	292.15
22006800	292.15
22010400	292.15
22014000	292.15
22017600	292.15
22021200	292.15
22024800	292.15
22028400	292.15
22032000	292.15
22035600	292.15
22039200	292.15
22042800	292.15
22046400	292.15
22050000	292.15
22053600	292.15
22057200	292.15
22060800	292.15
22064400	292.15
22068000	289.15
22071600	289.15
22075200	289.15
22078800	289.15
22082400	289.15
22086000	289.15
22089600	289.15
22093200	289.15
22096800	292.15
22100400	292.15
22104000	292.15
22107600	292.15
22111200	292.15
22114800	292.15
22118400	292.15
22122000	292.15
22125600	292.15
22129200	292.15
22132800	292.15
22136400	292.15
22140000	292.15
22143600	292.15
22147200	292.15
22150800	292.15
22154400	289.15
22158000	289.15
22161600	289.15
22165200	289.15
22168800	289.15
22172400	289.15
22176000	289.15
22179600	289.15
22183200	292.15
22186800	292.15
22190400	292.15
22194000	292.15
22197600	292.15
22201200	292.15
22204800	292.15
22208400	292.15
22212000	292.15
22215600	292.15
22219200	292.15
22222800	292.15
22226400	292.15
22230000	292.15
22233600	292.15
22237200	292.15
22240800	292.15
22244400	292.15
22248000	292.15
22251600	292.15
22255200	292.15
22258800	292.15
22262400	292.15
22266000	292.15
22269600	292.15
22273200	292.15
22276800	292.15
22280400	292.15
22284000	292.15
22287600	292.15
22291200	292.15
22294800	292.15
22298400	292.15
22302000	292.15
22305600	292.15
22309200	292.15
22312800	292.15
22316400	292.15
22320000	292.15
22323600	292.15
22327200	292.15
22330800	292.15
22334400	292.15
22338000	292.15
22341600	292.15
22345200	292.15
22348800	292.15
22352400	292.15
22356000	292.15
22359600	292.15
22363200	292.15
22366800	292.15
22370400	292.15
22374000	292.15
22377600	292.15
22381200	292.15
22384800	292.15
22388400	292.15
22392000	292.15
22395600	292.15
22399200	292.15
22402800	292.15
22406400	292.15
22410000	292.15
22413600	289.15
22417200	289.15
22420800	289.15
22424400	289.15
22428000	289.15
22431600	289.15
22435200	289.15
22438800	289.15
22442400	292.15
22446000	292.15
22449600	292.15
22453200	292.15
22456800	292.15
22460400	292.15
22464000	292.15
22467600	292.15
22471200	292.15
22474800	292.15
22478400	292.15
22482000	292.15
22485600	292.15
22489200	292.15
22492800	292.15
22496400	292.15
22500000	289.15
22503600	289.15
22507200	289.15
22510800	289.15
22514400	289.15
22518000	289.15
22521600	289.15
22525200	289.15
22528800	292.15
22532400	292.15
22536000	292.15
22539600	292.15
22543200	292.15
22546800	292.15
22550400	292.15
22554000	292.15
22557600	292.15
22561200	292.15
22564800	292.15
22568400	292.15
22572000	292.15
22575600	292.15
22579200	292.15
22582800	292.15
22586400	289.15
22590000	289.15
22593600	289.15
22597200	289.15
22600800	292.15
22604400	292.15
22608000	292.15
22611600	292.15
22615200	292.15
22618800	292.15
22622400	292.15
22626000	292.15
22629600	292.15
22633200	292.15
22636800	292.15
22640400	292.15
22644000	292.15
22647600	292.15
22651200	292.15
22654800	292.15
22658400	292.15
22662000	292.15
22665600	292.15
22669200	292.15
22672800	289.15
22676400	289.15
22680000	289.15
22683600	289.15
22687200	289.15
22690800	289.15
22694400	289.15
22698000	289.15
22701600	292.15
22705200	292.15
22708800	292.15
22712400	292.15
22716000	292.15
22719600	292.15
22723200	292.15
22726800	292.15
22730400	292.15
22734000	292.15
22737600	292.15
22741200	292.15
22744800	292.15
22748400	292.15
22752000	292.15
22755600	292.15
22759200	289.15
22762800	289.15
22766400	289.15
22770000	289.15
22773600	289.15
22777200	289.15
22780800	289.15
22784400	289.15
22788000	292.15
22791600	292.15
22795200	292.15
22798800	292.15
22802400	292.15
22806000	292.15
22809600	292.15
22813200	292.15
22816800	292.15
22820400	292.15
22824000	292.15
22827600	292.15
22831200	292.15
22834800	292.15
22838400	292.15
22842000	292.15
22845600	292.15
22849200	292.15
22852800	292.15
22856400	292.15
22860000	292.15
22863600	292.15
22867200	292.15
22870800	292.15
22874400	292.15
22878000	292.15
22881600	292.15
22885200	292.15
22888800	292.15
22892400	292.15
22896000	292.15
22899600	292.15
22903200	292.15
22906800	292.15
22910400	292.15
22914000	292.15
22917600	292.15
22921200	292.15
22924800	292.15
22928400	292.15
22932000	292.15
22935600	292.15
22939200	292.15
22942800	292.15
22946400	292.15
22950000	292.15
22953600	292.15
22957200	292.15
22960800	292.15
22964400	292.15
22968000	292.15
22971600	292.15
22975200	292.15
22978800	292.15
22982400	292.15
22986000	292.15
22989600	292.15
22993200	292.15
22996800	292.15
23000400	292.15
23004000	292.15
23007600	292.15
23011200	292.15
23014800	292.15
23018400	289.15
23022000	289.15
23025600	289.15
23029200	289.15
23032800	289.15
23036400	289.15
23040000	289.15
23043600	289.15
23047200	292.15
23050800	292.15
23054400	292.15
23058000	292.15
23061600	292.15
23065200	292.15
23068800	292.15
23072400	292.15
23076000	292.15
23079600	292.15
23083200	292.15
23086800	292.15
23090400	292.15
23094000	292.15
23097600	292.15
23101200	292.15
23104800	289.15
23108400	289.15
23112000	289.15
23115600	289.15
23119200	289.15
23122800	289.15
23126400	289.15
23130000	289.15
23133600	292.15
23137200	292.15
23140800	292.15
23144400	292.15
23148000	292.15
23151600	292.15
23155200	292.15
23158800	292.15
23162400	292.15
23166000	292.15
23169600	292.15
23173200	292.15
23176800	292.15
23180400	292.15
23184000	292.15
23187600	292.15
23191200	289.15
23194800	289.15
23198400	289.15
23202000	289.15
23205600	292.15
23209200	292.15
23212800	292.15
23216400	292.15
23220000	292.15
23223600	292.15
23227200	292.15
23230800	292.15
23234400	292.15
23238000	292.15
23241600	292.15
23245200	292.15
23248800	292.15
23252400	292.15
23256000	292.15
23259600	292.15
23263200	292.15
23266800	292.15
23270400	292.15
23274000	292.15
23277600	289.15
23281200	289.15
23284800	289.15
23288400	289.15
23292000	289.15
23295600	289.15
23299200	289.15
23302800	289.15
23306400	292.15
23310000	292.15
23313600	292.15
23317200	292.15
23320800	292.15
23324400	292.15
23328000	292.15
23331600	292.15
23335200	292.15
23338800	292.15
23342400	292.15
23346000	292.15
23349600	292.15
23353200	292.15
23356800	292.15
23360400	292.15
23364000	289.15
23367600	289.15
23371200	289.15
23374800	289.15
23378400	289.15
23382000	289.15
23385600	289.15
23389200	289.15
23392800	292.15
23396400	292.15
23400000	292.15
23403600	292.15
23407200	292.15
23410800	292.15
23414400	292.15
23418000	292.15
23421600	292.15
