#1	
double data1(17521,2)	# Comment
20732400	11518
20734200	11519
20736000	11520
20737800	11521
20739600	11522
20741400	11523
20743200	11524
20745000	11525
20746800	11526
20748600	11527
20750400	11528
20752200	11529
20754000	11530
20755800	11531
20757600	11532
20759400	11533
20761200	11534
20763000	11535
20764800	11536
20766600	11537
20768400	11538
20770200	11539
20772000	11540
20773800	11541
20775600	11542
20777400	11543
20779200	11544
20781000	11545
20782800	11546
20784600	11547
20786400	11548
20788200	11549
20790000	11550
20791800	11551
20793600	11552
20795400	11553
20797200	11554
20799000	11555
20800800	11556
20802600	11557
20804400	11558
20806200	11559
20808000	11560
20809800	11561
20811600	11562
20813400	11563
20815200	11564
20817000	11565
20818800	11566
20820600	11567
20822400	11568
20824200	11569
20826000	11570
20827800	11571
20829600	11572
20831400	11573
20833200	11574
20835000	11575
20836800	11576
20838600	11577
20840400	11578
20842200	11579
20844000	11580
20845800	11581
20847600	11582
20849400	11583
20851200	11584
20853000	11585
20854800	11586
20856600	11587
20858400	11588
20860200	11589
20862000	11590
20863800	11591
20865600	11592
20867400	11593
20869200	11594
20871000	11595
20872800	11596
20874600	11597
20876400	11598
20878200	11599
20880000	11600
20881800	11601
20883600	11602
20885400	11603
20887200	11604
20889000	11605
20890800	11606
20892600	11607
20894400	11608
20896200	11609
20898000	11610
20899800	11611
20901600	11612
20903400	11613
20905200	11614
20907000	11615
20908800	11616
20910600	11617
20912400	11618
20914200	11619
20916000	11620
20917800	11621
20919600	11622
20921400	11623
20923200	11624
20925000	11625
20926800	11626
20928600	11627
20930400	11628
20932200	11629
20934000	11630
20935800	11631
20937600	11632
20939400	11633
20941200	11634
20943000	11635
20944800	11636
20946600	11637
20948400	11638
20950200	11639
20952000	11640
20953800	11641
20955600	11642
20957400	11643
20959200	11644
20961000	11645
20962800	11646
20964600	11647
20966400	11648
20968200	11649
20970000	11650
20971800	11651
20973600	11652
20975400	11653
20977200	11654
20979000	11655
20980800	11656
20982600	11657
20984400	11658
20986200	11659
20988000	11660
20989800	11661
20991600	11662
20993400	11663
20995200	11664
20997000	11665
20998800	11666
21000600	11667
21002400	11668
21004200	11669
21006000	11670
21007800	11671
21009600	11672
21011400	11673
21013200	11674
21015000	11675
21016800	11676
21018600	11677
21020400	11678
21022200	11679
21024000	11680
21025800	11681
21027600	11682
21029400	11683
21031200	11684
21033000	11685
21034800	11686
21036600	11687
21038400	11688
21040200	11689
21042000	11690
21043800	11691
21045600	11692
21047400	11693
21049200	11694
21051000	11695
21052800	11696
21054600	11697
21056400	11698
21058200	11699
21060000	11700
21061800	11701
21063600	11702
21065400	11703
21067200	11704
21069000	11705
21070800	11706
21072600	11707
21074400	11708
21076200	11709
21078000	11710
21079800	11711
21081600	11712
21083400	11713
21085200	11714
21087000	11715
21088800	11716
21090600	11717
21092400	11718
21094200	11719
21096000	11720
21097800	11721
21099600	11722
21101400	11723
21103200	11724
21105000	11725
21106800	11726
21108600	11727
21110400	11728
21112200	11729
21114000	11730
21115800	11731
21117600	11732
21119400	11733
21121200	11734
21123000	11735
21124800	11736
21126600	11737
21128400	11738
21130200	11739
21132000	11740
21133800	11741
21135600	11742
21137400	11743
21139200	11744
21141000	11745
21142800	11746
21144600	11747
21146400	11748
21148200	11749
21150000	11750
21151800	11751
21153600	11752
21155400	11753
21157200	11754
21159000	11755
21160800	11756
21162600	11757
21164400	11758
21166200	11759
21168000	11760
21169800	11761
21171600	11762
21173400	11763
21175200	11764
21177000	11765
21178800	11766
21180600	11767
21182400	11768
21184200	11769
21186000	11770
21187800	11771
21189600	11772
21191400	11773
21193200	11774
21195000	11775
21196800	11776
21198600	11777
21200400	11778
21202200	11779
21204000	11780
21205800	11781
21207600	11782
21209400	11783
21211200	11784
21213000	11785
21214800	11786
21216600	11787
21218400	11788
21220200	11789
21222000	11790
21223800	11791
21225600	11792
21227400	11793
21229200	11794
21231000	11795
21232800	11796
21234600	11797
21236400	11798
21238200	11799
21240000	11800
21241800	11801
21243600	11802
21245400	11803
21247200	11804
21249000	11805
21250800	11806
21252600	11807
21254400	11808
21256200	11809
21258000	11810
21259800	11811
21261600	11812
21263400	11813
21265200	11814
21267000	11815
21268800	11816
21270600	11817
21272400	11818
21274200	11819
21276000	11820
21277800	11821
21279600	11822
21281400	11823
21283200	11824
21285000	11825
21286800	11826
21288600	11827
21290400	11828
21292200	11829
21294000	11830
21295800	11831
21297600	11832
21299400	11833
21301200	11834
21303000	11835
21304800	11836
21306600	11837
21308400	11838
21310200	11839
21312000	11840
21313800	11841
21315600	11842
21317400	11843
21319200	11844
21321000	11845
21322800	11846
21324600	11847
21326400	11848
21328200	11849
21330000	11850
21331800	11851
21333600	11852
21335400	11853
21337200	11854
21339000	11855
21340800	11856
21342600	11857
21344400	11858
21346200	11859
21348000	11860
21349800	11861
21351600	11862
21353400	11863
21355200	11864
21357000	11865
21358800	11866
21360600	11867
21362400	11868
21364200	11869
21366000	11870
21367800	11871
21369600	11872
21371400	11873
21373200	11874
21375000	11875
21376800	11876
21378600	11877
21380400	11878
21382200	11879
21384000	11880
21385800	11881
21387600	11882
21389400	11883
21391200	11884
21393000	11885
21394800	11886
21396600	11887
21398400	11888
21400200	11889
21402000	11890
21403800	11891
21405600	11892
21407400	11893
21409200	11894
21411000	11895
21412800	11896
21414600	11897
21416400	11898
21418200	11899
21420000	11900
21421800	11901
21423600	11902
21425400	11903
21427200	11904
21429000	11905
21430800	11906
21432600	11907
21434400	11908
21436200	11909
21438000	11910
21439800	11911
21441600	11912
21443400	11913
21445200	11914
21447000	11915
21448800	11916
21450600	11917
21452400	11918
21454200	11919
21456000	11920
21457800	11921
21459600	11922
21461400	11923
21463200	11924
21465000	11925
21466800	11926
21468600	11927
21470400	11928
21472200	11929
21474000	11930
21475800	11931
21477600	11932
21479400	11933
21481200	11934
21483000	11935
21484800	11936
21486600	11937
21488400	11938
21490200	11939
21492000	11940
21493800	11941
21495600	11942
21497400	11943
21499200	11944
21501000	11945
21502800	11946
21504600	11947
21506400	11948
21508200	11949
21510000	11950
21511800	11951
21513600	11952
21515400	11953
21517200	11954
21519000	11955
21520800	11956
21522600	11957
21524400	11958
21526200	11959
21528000	11960
21529800	11961
21531600	11962
21533400	11963
21535200	11964
21537000	11965
21538800	11966
21540600	11967
21542400	11968
21544200	11969
21546000	11970
21547800	11971
21549600	11972
21551400	11973
21553200	11974
21555000	11975
21556800	11976
21558600	11977
21560400	11978
21562200	11979
21564000	11980
21565800	11981
21567600	11982
21569400	11983
21571200	11984
21573000	11985
21574800	11986
21576600	11987
21578400	11988
21580200	11989
21582000	11990
21583800	11991
21585600	11992
21587400	11993
21589200	11994
21591000	11995
21592800	11996
21594600	11997
21596400	11998
21598200	11999
21600000	12000
21601800	12001
21603600	12002
21605400	12003
21607200	12004
21609000	12005
21610800	12006
21612600	12007
21614400	12008
21616200	12009
21618000	12010
21619800	12011
21621600	12012
21623400	12013
21625200	12014
21627000	12015
21628800	12016
21630600	12017
21632400	12018
21634200	12019
21636000	12020
21637800	12021
21639600	12022
21641400	12023
21643200	12024
21645000	12025
21646800	12026
21648600	12027
21650400	12028
21652200	12029
21654000	12030
21655800	12031
21657600	12032
21659400	12033
21661200	12034
21663000	12035
21664800	12036
21666600	12037
21668400	12038
21670200	12039
21672000	12040
21673800	12041
21675600	12042
21677400	12043
21679200	12044
21681000	12045
21682800	12046
21684600	12047
21686400	12048
21688200	12049
21690000	12050
21691800	12051
21693600	12052
21695400	12053
21697200	12054
21699000	12055
21700800	12056
21702600	12057
21704400	12058
21706200	12059
21708000	12060
21709800	12061
21711600	12062
21713400	12063
21715200	12064
21717000	12065
21718800	12066
21720600	12067
21722400	12068
21724200	12069
21726000	12070
21727800	12071
21729600	12072
21731400	12073
21733200	12074
21735000	12075
21736800	12076
21738600	12077
21740400	12078
21742200	12079
21744000	12080
21745800	12081
21747600	12082
21749400	12083
21751200	12084
21753000	12085
21754800	12086
21756600	12087
21758400	12088
21760200	12089
21762000	12090
21763800	12091
21765600	12092
21767400	12093
21769200	12094
21771000	12095
21772800	12096
21774600	12097
21776400	12098
21778200	12099
21780000	12100
21781800	12101
21783600	12102
21785400	12103
21787200	12104
21789000	12105
21790800	12106
21792600	12107
21794400	12108
21796200	12109
21798000	12110
21799800	12111
21801600	12112
21803400	12113
21805200	12114
21807000	12115
21808800	12116
21810600	12117
21812400	12118
21814200	12119
21816000	12120
21817800	12121
21819600	12122
21821400	12123
21823200	12124
21825000	12125
21826800	12126
21828600	12127
21830400	12128
21832200	12129
21834000	12130
21835800	12131
21837600	12132
21839400	12133
21841200	12134
21843000	12135
21844800	12136
21846600	12137
21848400	12138
21850200	12139
21852000	12140
21853800	12141
21855600	12142
21857400	12143
21859200	12144
21861000	12145
21862800	12146
21864600	12147
21866400	12148
21868200	12149
21870000	12150
21871800	12151
21873600	12152
21875400	12153
21877200	12154
21879000	12155
21880800	12156
21882600	12157
21884400	12158
21886200	12159
21888000	12160
21889800	12161
21891600	12162
21893400	12163
21895200	12164
21897000	12165
21898800	12166
21900600	12167
21902400	12168
21904200	12169
21906000	12170
21907800	12171
21909600	12172
21911400	12173
21913200	12174
21915000	12175
21916800	12176
21918600	12177
21920400	12178
21922200	12179
21924000	12180
21925800	12181
21927600	12182
21929400	12183
21931200	12184
21933000	12185
21934800	12186
21936600	12187
21938400	12188
21940200	12189
21942000	12190
21943800	12191
21945600	12192
21947400	12193
21949200	12194
21951000	12195
21952800	12196
21954600	12197
21956400	12198
21958200	12199
21960000	12200
21961800	12201
21963600	12202
21965400	12203
21967200	12204
21969000	12205
21970800	12206
21972600	12207
21974400	12208
21976200	12209
21978000	12210
21979800	12211
21981600	12212
21983400	12213
21985200	12214
21987000	12215
21988800	12216
21990600	12217
21992400	12218
21994200	12219
21996000	12220
21997800	12221
21999600	12222
22001400	12223
22003200	12224
22005000	12225
22006800	12226
22008600	12227
22010400	12228
22012200	12229
22014000	12230
22015800	12231
22017600	12232
22019400	12233
22021200	12234
22023000	12235
22024800	12236
22026600	12237
22028400	12238
22030200	12239
22032000	12240
22033800	12241
22035600	12242
22037400	12243
22039200	12244
22041000	12245
22042800	12246
22044600	12247
22046400	12248
22048200	12249
22050000	12250
22051800	12251
22053600	12252
22055400	12253
22057200	12254
22059000	12255
22060800	12256
22062600	12257
22064400	12258
22066200	12259
22068000	12260
22069800	12261
22071600	12262
22073400	12263
22075200	12264
22077000	12265
22078800	12266
22080600	12267
22082400	12268
22084200	12269
22086000	12270
22087800	12271
22089600	12272
22091400	12273
22093200	12274
22095000	12275
22096800	12276
22098600	12277
22100400	12278
22102200	12279
22104000	12280
22105800	12281
22107600	12282
22109400	12283
22111200	12284
22113000	12285
22114800	12286
22116600	12287
22118400	12288
22120200	12289
22122000	12290
22123800	12291
22125600	12292
22127400	12293
22129200	12294
22131000	12295
22132800	12296
22134600	12297
22136400	12298
22138200	12299
22140000	12300
22141800	12301
22143600	12302
22145400	12303
22147200	12304
22149000	12305
22150800	12306
22152600	12307
22154400	12308
22156200	12309
22158000	12310
22159800	12311
22161600	12312
22163400	12313
22165200	12314
22167000	12315
22168800	12316
22170600	12317
22172400	12318
22174200	12319
22176000	12320
22177800	12321
22179600	12322
22181400	12323
22183200	12324
22185000	12325
22186800	12326
22188600	12327
22190400	12328
22192200	12329
22194000	12330
22195800	12331
22197600	12332
22199400	12333
22201200	12334
22203000	12335
22204800	12336
22206600	12337
22208400	12338
22210200	12339
22212000	12340
22213800	12341
22215600	12342
22217400	12343
22219200	12344
22221000	12345
22222800	12346
22224600	12347
22226400	12348
22228200	12349
22230000	12350
22231800	12351
22233600	12352
22235400	12353
22237200	12354
22239000	12355
22240800	12356
22242600	12357
22244400	12358
22246200	12359
22248000	12360
22249800	12361
22251600	12362
22253400	12363
